Year,Ruta,Idestado,Idmunicipio,Idciclo,Idmodalidad,Idcultivo,Sembrada,Volumenproduccion,Precio,Valorproduccion
2018,3,12,46,1,1,7490000,1080.25,3878.1,4425.98,17164393.04
2018,3,12,36,1,2,7490000,216.8,730.62,4679.38,3418848.62
2018,3,12,36,1,1,7490000,281.75,991.76,4647.47,4609174.85
2018,3,12,57,1,2,7490000,26,55.9,4365.38,244024.74
2018,3,12,57,1,1,7490000,636,1736.28,4241.29,7364067
2018,3,7,59,1,2,7490000,3964,3725,3525.63,13132971.75
2018,3,7,97,1,2,7490000,289.5,463.2,3500,1621200
2018,3,7,9,1,2,7490000,589,945.35,3500,3308725
2018,3,7,102,1,2,7490000,2305,5785.55,3431.23,19851552.73
2018,3,7,89,1,2,7490000,507,1318.2,3428.73,4519751.89
2018,3,7,89,1,1,7490000,490,2518.6,3553.11,8948862.85
2018,3,7,55,1,2,7490000,90,279,3241.32,904328.28
2018,3,7,54,1,2,7490000,270,619,3337.63,2065992.97
2018,3,7,35,1,2,7490000,720,2810.16,3338.66,9382168.79
2018,3,7,35,1,1,7490000,212,1092.22,3554.29,3882066.62
2018,3,7,15,1,2,7490000,51,65.81,3251.58,213986.48
2018,3,7,77,1,2,7490000,10178.5,12274,3942.25,48387176.5
2018,3,7,65,1,2,7490000,12190,14430,3898.91,56261271.3
2018,3,7,50,1,2,7490000,1745,2565,3886.42,9968667.3
2018,3,7,16,1,2,7490000,4190,5522,3847.48,21245784.56
2018,3,7,84,1,2,7490000,179,196.9,4076.05,802574.25
2018,3,7,68,1,2,7490000,226,248.6,4081.39,1014633.55
2018,3,7,45,1,2,7490000,101,114.13,4081.44,465814.75
2018,3,7,43,1,2,7490000,114,114.72,4091,469319.52
2018,3,7,25,1,2,7490000,318,372.06,4068.48,1513718.67
2018,3,7,5,1,2,7490000,733,836.4,4055.76,3392237.66
2018,3,7,108,1,2,7490000,116,367.48,3341.44,1227912.37
2018,3,7,108,1,1,7490000,436,1442.4,3378.3,4872859.92
2018,3,7,104,1,2,7490000,24,85,3710,315350
2018,3,7,104,1,1,7490000,51,180,3765.11,677719.8
2018,3,7,99,1,2,7490000,1800,4600,3807.91,17516406.2
2018,3,7,99,1,1,7490000,500,1770,3836.02,6789755.4
2018,3,7,83,1,2,7490000,44,156,3725,581100
2018,3,7,83,1,1,7490000,101,359.96,3772.67,1358010.29
2018,3,7,19,1,2,7490000,145,342.96,3821.88,1310751.4
2018,3,7,19,1,1,7490000,144,439.2,3826.12,1680431.9
2018,3,7,93,1,2,7490000,1394.75,1756.28,3840.83,6745574.2
2018,3,7,75,1,2,7490000,70.5,105.54,3742.93,395029.31
2018,3,7,110,1,1,7490000,60.5,231.25,3972.28,918589.75
2018,3,7,101,1,1,7490000,5.25,13.96,4040,56398.4
2018,3,7,98,1,1,7490000,94.5,274.05,3987.65,1092815.48
2018,3,7,86,1,1,7490000,19,55.48,4030,223584.4
2018,3,7,61,1,1,7490000,33,123.75,4050,501187.5
2018,3,7,44,1,1,7490000,25,56.5,3955,223457.5
2018,3,7,27,1,1,7490000,297,1007.1,3953.41,3981479.21
2018,3,7,2,1,1,7490000,101,321.25,4052.62,1301904.18
2018,5,28,2,1,1,7490000,200,860,3950,3397000
2018,5,28,17,1,1,7490000,1300,1560,3800,5928000
2018,5,28,42,1,1,7490000,489.33,1003.13,3200,3210016
2018,5,28,20,1,1,7490000,103,170,3100,527000
2018,5,28,16,1,1,7490000,1500,4000,3537.5,14150000
2018,5,28,37,1,1,7490000,1884,9702.6,3755.3,36436173.78
2018,5,28,1,1,1,7490000,15250,71781.75,3744,268750872
2018,5,28,35,1,2,7490000,30,42,3180,133560
2018,5,28,10,1,2,7490000,30,33,3180,104940
2018,5,28,33,1,1,7490000,542,3175.04,3555.75,11289648.48
2018,5,28,22,1,1,7490000,10580.7,63992.07,3548.12,227051543.4
2018,5,28,25,1,1,7490000,2752.1,19126.77,3251.78,62196122.51
2018,5,28,7,1,1,7490000,2502.5,17425.57,3265.12,56896636.85
2018,4,26,42,1,1,7490000,711.4,6683.6,3581,23933971.6
2018,4,26,18,1,1,7490000,7090,82346,3221.15,265248817.9
2018,4,26,29,1,1,7490000,75,450,3191.89,1436350.5
2018,4,26,25,1,1,7490000,60,390,2993.59,1167500.1
2018,4,26,30,1,1,7490000,704,6688,5100.57,34112612.16
2018,4,25,12,1,2,7490000,60,70,3500,245000
2018,4,25,12,1,1,7490000,1240,14061.6,3772.64,53049354.62
2018,4,25,6,1,1,7490000,32951,372503.8,3811.5,1419799990
2018,4,25,6,1,1,7490000,2130,23880,3960,94564800
2018,4,25,17,1,1,7490000,7215,85547.5,3801.09,325174048.8
2018,5,24,40,1,1,7490000,120,420,3800,1596000
2018,5,24,16,1,2,7490000,250,625,3600,2250000
2018,5,24,16,1,1,7490000,1630,5216,3800,19820800
2018,5,24,42,1,2,7490000,546,510.51,3916.41,1999366.47
2018,5,24,41,1,2,7490000,958,871.78,3978.52,3468394.17
2018,5,24,39,1,2,7490000,875,818.12,3999.15,3271784.6
2018,5,24,26,1,2,7490000,241,222.92,3905.84,870689.85
2018,5,24,14,1,2,7490000,270,248.4,3893.1,967046.04
2018,5,24,12,1,2,7490000,637,592.41,3946.77,2338106.02
2018,5,24,3,1,2,7490000,544,511.36,3969.59,2029889.54
2018,5,24,27,1,1,7490000,55,253,5200,1315600
2018,5,24,24,1,1,7490000,148.5,725.2,5200,3771040
2018,5,24,11,1,1,7490000,215,940,5560.21,5226597.4
2018,5,24,31,1,1,7490000,47,94,5600,526400
2018,5,24,5,1,1,7490000,69,144.9,5600,811440
2018,5,19,5,1,1,7490000,230.9,808.15,3800,3070970
2018,4,18,12,1,2,7490000,48,243.36,3675,894348
2018,4,18,12,1,1,7490000,27,174.96,3675,642978
2018,4,18,5,1,2,7490000,180,235.8,3700,872460
2018,4,18,1,1,2,7490000,50,148.5,3700,549450
2018,4,18,1,1,1,7490000,130.5,520.87,3700,1927219
2018,4,18,4,1,2,7490000,27,108,3600,388800
2018,4,18,4,1,1,7490000,270,1890,3513.88,6641225
2018,4,18,18,1,2,7490000,295,1578.25,3637.52,5740915.94
2018,4,18,18,1,1,7490000,25,199.25,3620,721285
2018,4,18,11,1,2,7490000,318,1669.5,3633.85,6066712.58
2018,4,18,11,1,1,7490000,117,930.15,3629.65,3376118.95
2018,4,18,10,1,2,7490000,780,4631.7,3623.48,16782858.52
2018,4,18,10,1,1,7490000,527,4339.7,3623.88,15726557.5
2018,1,14,119,1,1,7490000,10,66.42,3842.95,255248.74
2018,1,14,14,1,1,7490000,33,233.49,3816.47,891107.58
2018,1,14,4,1,1,7490000,40,242.75,3846.96,933849.54
2018,1,14,34,1,1,7490000,12,83.76,4000,335040
2018,1,14,100,1,2,7490000,226.31,998.02,3904.27,3896539.55
2018,1,14,100,1,1,7490000,378,2940.84,4071.4,11973335.98
2018,1,14,94,1,1,7490000,27.5,192.39,3939,757824.21
2018,1,14,55,1,1,7490000,20,137.5,4100,563750
2018,1,14,40,1,1,7490000,42,280.52,3850,1080002
2018,1,14,5,1,1,7490000,65,482,3919.29,1889097.78
2018,6,10,37,1,1,7490000,11.2,44.58,3840,171187.2
2018,6,10,2,1,1,7490000,8,31.36,3620,113523.2
2018,6,8,8,1,2,7490000,5,3.4,3420,11628
2018,1,6,6,1,1,7490000,23,98.9,3706.27,366550.1
2018,1,6,1,1,1,7490000,45,193.5,3597.59,696133.67
2018,1,6,10,1,1,7490000,168,1122.24,3605.89,4046673.99
2018,1,6,4,1,1,7490000,984,6317.28,3589.7,22677140.02
2018,1,6,2,1,1,7490000,136,870.4,3620.35,3151152.64
2018,4,3,8,1,1,7490000,75,288.75,4576.22,1321383.53
2018,4,3,3,1,1,7490000,295,1500,4090,6135000
2018,4,3,1,1,1,7490000,3410,32870.58,3794.15,124715911.1
2018,4,3,2,1,1,7490000,2,12.2,3500,42700
2018,4,2,2,1,1,7490000,66.5,674.98,4000,2699920
2018,3,20,559,1,2,7490000,2400,8400,3828.1,32156040
2018,3,20,417,1,2,7490000,2980,10877,3746.41,40749701.57
2018,3,20,184,1,2,7490000,800,2720,3756.47,10217598.4
2018,3,20,166,1,2,7490000,595,2112.25,3744.41,7909130.02
2018,3,20,44,2,2,7490000,815,2404.25,3955.79,9510708.11
2018,3,20,44,1,2,7490000,475,1662.5,3794.51,6308372.88
2018,3,20,545,2,2,7490000,93,91.42,3454.09,315772.8
2018,3,20,545,2,1,7490000,19,54.15,3458.03,187252.32
2018,3,20,545,1,1,7490000,35,102.86,3877.37,398825.8
2018,3,20,490,2,2,7490000,647,875.19,3335.5,2919194.99
2018,3,20,434,2,2,7490000,815,1119,3274.65,3664328.17
2018,3,20,431,2,2,7490000,69,58.15,3351.81,194907.48
2018,3,20,431,2,1,7490000,14,44.52,3423.14,152398.19
2018,3,20,431,1,1,7490000,30,92.03,3771.07,347051.93
2018,3,20,416,2,2,7490000,123,100.03,3277.1,327808.14
2018,3,20,322,2,2,7490000,207,251.51,3275.95,823935.41
2018,3,20,244,2,2,7490000,351,370.64,3371.01,1249432.15
2018,3,20,244,2,1,7490000,14,43.68,3458.6,151071.65
2018,3,20,244,1,1,7490000,28,83.24,3663.84,304978.38
2018,3,20,206,2,2,7490000,252,256.95,3332.85,856376.29
2018,3,20,206,2,1,7490000,8,25.79,3371.05,86939.42
2018,3,20,206,1,1,7490000,7,19.83,3710,73569.26
2018,3,20,163,2,2,7490000,244,307.15,3329.52,1022661.55
2018,3,20,142,2,2,7490000,438,557.68,3257.06,1816398.16
2018,3,20,109,2,1,7490000,11,34.54,3405.29,117618.72
2018,3,20,109,1,1,7490000,32,94.35,3745.59,353396.5
2018,3,20,544,2,2,7490000,136.5,165.17,3964.05,654742.14
2018,3,20,504,2,2,7490000,107,131.61,4104.94,540251.15
2018,3,20,504,2,1,7490000,50.5,116.66,4139.94,482965.4
2018,3,20,504,1,1,7490000,44.5,102.35,4050.67,414586.07
2018,3,20,496,2,2,7490000,172.25,215.31,3953.6,851249.62
2018,3,20,496,2,1,7490000,24.75,57.17,4209.55,240659.97
2018,3,20,496,1,1,7490000,11.5,25.53,4217.07,107661.8
2018,3,20,473,2,2,7490000,172,213.62,3940.78,841829.42
2018,3,20,458,2,2,7490000,151.5,198.47,4127.47,819178.97
2018,3,20,458,1,2,7490000,49.75,61.69,4077.23,251524.32
2018,3,20,443,2,2,7490000,64.5,82.56,4081.1,336935.62
2018,3,20,419,2,2,7490000,58.5,71.34,3987.25,284450.42
2018,3,20,365,2,2,7490000,286.25,363.54,4006.95,1456686.6
2018,3,20,365,2,1,7490000,25.5,57.63,4025,231960.75
2018,3,20,365,1,1,7490000,16.25,35.43,4044.54,143298.05
2018,3,20,363,2,2,7490000,217,284.27,3942.92,1120853.87
2018,3,20,363,2,1,7490000,80.25,175.75,4144.41,728380.06
2018,3,20,363,1,1,7490000,58.75,125.73,4072.91,512086.97
2018,3,20,359,2,2,7490000,43.25,58.82,3902.07,229519.76
2018,3,20,336,2,2,7490000,180,246.78,4040.52,997119.53
2018,3,20,336,1,2,7490000,12.25,14.58,4137.78,60328.83
2018,3,20,335,2,2,7490000,150,210,3944.83,828414.3
2018,3,20,335,1,2,7490000,41.5,50.63,4031.79,204129.53
2018,3,20,296,2,2,7490000,82.25,118.61,4017.43,476507.45
2018,3,20,288,2,2,7490000,35,41.65,3967.58,165249.71
2018,3,20,267,2,2,7490000,67,80,4203.83,336306.4
2018,3,20,262,2,2,7490000,93,114.39,3864.69,442081.89
2018,3,20,260,2,2,7490000,248,302.56,4131.8,1250117.41
2018,3,20,247,2,2,7490000,62,85.19,4009.44,341564.19
2018,3,20,247,2,1,7490000,41.5,98.36,4227.04,415771.65
2018,3,20,247,1,1,7490000,35,77,4104.5,316046.5
2018,3,20,214,2,2,7490000,237.25,303.68,3924.39,1191758.76
2018,3,20,214,1,2,7490000,17,19.55,4172.6,81574.33
2018,3,20,196,2,2,7490000,48.5,61.6,4096.94,252371.5
2018,3,20,191,2,2,7490000,61,78.81,4170.8,328700.75
2018,3,20,191,2,1,7490000,51.25,113.26,4243.13,480576.9
2018,3,20,191,1,1,7490000,42,88.2,4209.77,371301.71
2018,3,20,173,2,2,7490000,63.25,76.53,3987.56,305167.97
2018,3,20,173,2,1,7490000,44.5,97.9,4171.42,408382.02
2018,3,20,173,1,1,7490000,25.5,58.14,4119.78,239524.01
2018,3,20,62,2,2,7490000,17.75,22.68,3923.92,88994.51
2018,3,20,42,2,2,7490000,876.5,1086.86,4122.99,4481112.91
2018,3,20,42,2,1,7490000,90.5,192.77,4311.24,831077.73
2018,3,20,42,1,2,7490000,330,386.1,4296.29,1658797.57
2018,3,20,42,1,1,7490000,62,130.2,4120.12,536439.62
2018,3,20,35,2,2,7490000,29,36.63,4114.77,150724.03
2018,3,20,35,2,1,7490000,14.5,35.96,4296.82,154513.65
2018,3,20,35,1,1,7490000,2.75,5.64,4084.04,23033.99
2018,3,20,1,2,2,7490000,81.75,101.94,3980,405721.2
2018,3,20,525,2,2,7490000,3520,4822.4,4810,23195744
2018,3,20,525,1,2,7490000,540,769.5,4408.95,3392687.03
2018,3,20,327,2,2,7490000,2485,3379.6,4820,16289672
2018,3,20,327,1,2,7490000,231,343.04,4428.48,1519145.78
2018,3,20,143,2,2,7490000,1311,1782.96,4800,8558208
2018,3,20,143,1,2,7490000,433,593.21,4398.94,2609495.2
2018,3,20,75,2,2,7490000,806,1088.1,4800,5222880
2018,3,20,75,1,2,7490000,388,554.84,4388.91,2435142.82
2018,3,20,25,2,2,7490000,641,876.25,4819.98,4223510.54
2018,3,20,25,1,2,7490000,148,216.08,4418.99,954855.36
2018,3,20,507,2,2,7490000,785,1020.5,4020.33,4102746.77
2018,3,20,489,2,2,7490000,1236,1359.6,4015.67,5459704.93
2018,3,20,489,1,2,7490000,33,91.74,4025.76,369323.22
2018,3,20,489,1,1,7490000,31,113.77,4174.84,474971.55
2018,3,20,485,2,2,7490000,760,988,4026.64,3978320.32
2018,3,20,485,1,2,7490000,39,85.41,4030.38,344234.76
2018,3,20,485,1,1,7490000,81,294.03,4194.33,1233258.85
2018,3,20,482,2,2,7490000,4967,7698.85,4024.22,30981866.15
2018,3,20,482,1,2,7490000,73,171.55,4026.23,690699.76
2018,3,20,482,1,1,7490000,512,1904.64,4185.23,7971356.47
2018,3,20,474,2,2,7490000,619,680.9,4019.03,2736557.53
2018,3,20,474,1,2,7490000,63,140.49,4034.25,566771.78
2018,3,20,474,1,1,7490000,206,758.08,4193.66,3179129.77
2018,3,20,467,2,2,7490000,4756,7609.6,4010.82,30520735.87
2018,3,20,467,1,2,7490000,126,446.04,4025.11,1795360.06
2018,3,20,467,1,1,7490000,1125,4646.25,4196.2,19496594.25
2018,3,20,466,2,2,7490000,2616,3348.48,4026.36,13482185.93
2018,3,20,466,1,2,7490000,192,506.88,4026.07,2040734.36
2018,3,20,466,1,1,7490000,46,129.72,4183.89,542734.21
2018,3,20,414,2,2,7490000,2024,2833.6,4024.46,11403709.86
2018,3,20,414,1,2,7490000,177,417.72,4030.66,1683687.3
2018,3,20,414,1,1,7490000,347,1082.64,4204.4,4551851.62
2018,3,20,402,2,2,7490000,170,187,4021.22,751968.14
2018,3,20,402,1,2,7490000,23,52.44,4029.13,211287.58
2018,3,20,402,1,1,7490000,61,181.78,4178.36,759542.28
2018,3,20,367,2,2,7490000,798,957.6,4022.42,3851869.39
2018,3,20,367,1,2,7490000,74,178.34,4022.54,717379.78
2018,3,20,367,1,1,7490000,65,183.3,4183.8,766890.54
2018,3,20,345,2,2,7490000,511,562.1,4014.65,2256634.77
2018,3,20,345,1,2,7490000,59,131.34,4026.97,528902.24
2018,3,20,345,1,1,7490000,66,226.38,4182.35,946800.39
2018,3,20,312,2,2,7490000,1237,1608.1,4029.4,6479678.14
2018,3,20,312,1,2,7490000,36,66.24,4019.56,266255.65
2018,3,20,312,1,1,7490000,71,229.33,4188.68,960589.98
2018,3,20,302,2,2,7490000,782,860.2,4022.4,3460068.48
2018,3,20,302,1,2,7490000,114,256.5,4024.21,1032209.87
2018,3,20,302,1,1,7490000,175,474.25,4195,1989478.75
2018,3,20,285,2,2,7490000,449,583.7,4023.03,2348242.61
2018,3,20,285,1,2,7490000,32,75.84,4019.38,304829.78
2018,3,20,285,1,1,7490000,49,138.67,4186.33,580518.38
2018,3,20,225,2,2,7490000,1288,1519.84,4027.64,6121368.38
2018,3,20,225,1,2,7490000,111,304.14,4031.26,1226067.42
2018,3,20,225,1,1,7490000,161,407.33,4203.04,1712024.28
2018,3,20,188,2,2,7490000,1227,1656.45,4020.77,6660204.47
2018,3,20,188,1,2,7490000,113,315.27,4020.71,1267609.24
2018,3,20,188,1,1,7490000,162,510.3,4197.7,2142086.31
2018,3,20,185,2,2,7490000,1165,1491.2,4024.13,6000782.66
2018,3,20,185,1,2,7490000,126,306.18,4035,1235436.3
2018,3,20,185,1,1,7490000,169,493.48,4195.98,2070632.21
2018,3,20,180,2,2,7490000,190,247,4026.7,994594.9
2018,3,20,180,1,2,7490000,36,91.08,4016.11,365787.3
2018,3,20,180,1,1,7490000,71,239.98,4181.17,1003397.18
2018,3,20,168,2,2,7490000,237,303.36,4015.76,1218220.95
2018,3,20,111,2,2,7490000,692,899.6,4029.14,3624614.34
2018,3,20,111,1,2,7490000,97,172.66,4033.73,696463.82
2018,3,20,111,1,1,7490000,166,449.86,4178.22,1879614.05
2018,3,20,90,2,2,7490000,859,1030.8,4022.5,4146393
2018,3,20,90,1,2,7490000,33,72.93,4033.94,294195.24
2018,3,20,90,1,1,7490000,162,539.46,4186.36,2258373.77
2018,3,20,82,2,2,7490000,1290,1419,4022.13,5707402.47
2018,3,20,82,1,2,7490000,97,220.19,4020.29,885227.66
2018,3,20,82,1,1,7490000,232,626.4,4161.64,2606851.3
2018,3,20,70,2,2,7490000,938,919.24,4016.14,3691796.53
2018,3,20,70,1,2,7490000,29,73.66,4021.76,296242.84
2018,3,20,56,2,2,7490000,521,521,4019.31,2094060.51
2018,3,20,56,1,2,7490000,34,78.54,4020.15,315742.58
2018,3,20,56,1,1,7490000,41,111.1,4179.27,464316.9
2018,3,20,567,1,1,7490000,8,24.3,3414.81,82979.88
2018,3,20,549,2,1,7490000,348,939.5,3350,3147325
2018,3,20,549,1,1,7490000,700,2028,3488.76,7075205.28
2018,3,20,537,2,1,7490000,22.5,43.8,3300,144540
2018,3,20,537,1,1,7490000,63.5,161.9,3486.07,564394.73
2018,3,20,528,2,2,7490000,275,233.7,3400,794580
2018,3,20,528,1,1,7490000,6.25,14.9,3402.35,50695.02
2018,3,20,524,2,2,7490000,58,43.4,3450,149730
2018,3,20,524,2,1,7490000,12,17.9,3400,60860
2018,3,20,524,1,1,7490000,69,189.5,3401.98,644675.21
2018,3,20,520,2,1,7490000,194,494.6,3350,1656910
2018,3,20,520,1,1,7490000,285,883.2,3376.87,2982451.58
2018,3,20,501,2,2,7490000,138,113.1,3450,390195
2018,3,20,484,1,1,7490000,29,92.7,3435.28,318450.46
2018,3,20,476,2,2,7490000,37,29.95,3350,100332.5
2018,3,20,476,2,1,7490000,8.5,12.3,3350,41205
2018,3,20,476,1,1,7490000,7,19.2,3430.21,65860.03
2018,3,20,469,2,1,7490000,61,109.7,3450,378465
2018,3,20,469,1,1,7490000,72,212.3,3357.14,712720.82
2018,3,20,462,2,1,7490000,19.5,38.9,3350,130315
2018,3,20,462,1,1,7490000,32,73.55,3435.79,252702.35
2018,3,20,461,2,1,7490000,15.5,22.4,3400,76160
2018,3,20,461,1,1,7490000,58,113,3322.12,375399.56
2018,3,20,459,2,1,7490000,20.5,45,3400,153000
2018,3,20,459,1,1,7490000,21,40.9,3446.31,140954.08
2018,3,20,400,2,2,7490000,145,108.7,3350,364145
2018,3,20,400,2,1,7490000,18.5,35.1,3450,121095
2018,3,20,400,1,1,7490000,23,56.3,3433.04,193280.15
2018,3,20,381,2,1,7490000,87,187,3500,654500
2018,3,20,381,1,1,7490000,95,265,3441.32,911949.8
2018,3,20,376,2,2,7490000,33,25,3500,87500
2018,3,20,373,2,2,7490000,95,42,3350,140700
2018,3,20,373,2,1,7490000,6.5,9,3300,29700
2018,3,20,373,1,1,7490000,6,15.5,3283.23,50890.07
2018,3,20,352,2,2,7490000,145,95.5,3400,324700
2018,3,20,348,1,1,7490000,79,222.23,3446.28,765867.58
2018,3,20,340,2,1,7490000,24.5,44,3450,151800
2018,3,20,340,1,1,7490000,23,44.8,3394.7,152082.56
2018,3,20,290,2,2,7490000,137,116,3400,394400
2018,3,20,290,2,1,7490000,19,36,3400,122400
2018,3,20,290,1,1,7490000,52,184.5,3353.25,618674.63
2018,3,20,286,2,2,7490000,320,399.5,3350,1338325
2018,3,20,259,2,2,7490000,390,280.8,3250,912600
2018,3,20,259,1,1,7490000,5,11.85,3421.9,40549.52
2018,3,20,251,2,2,7490000,180,133.2,3350,446220
2018,3,20,251,1,1,7490000,4.5,10.7,3407.48,36460.04
2018,3,20,245,2,1,7490000,14,18.8,3450,64860
2018,3,20,245,1,1,7490000,18.5,53.5,3433.46,183690.11
2018,3,20,242,2,2,7490000,1035,1294,3250,4205500
2018,3,20,237,2,1,7490000,88.5,168,3400,571200
2018,3,20,237,1,1,7490000,39,140,3450.5,483070
2018,3,20,230,2,2,7490000,195,138.4,3300,456720
2018,3,20,230,2,1,7490000,37.5,63.7,3300,210210
2018,3,20,230,1,1,7490000,43,128.5,3416.25,438988.13
2018,3,20,186,2,2,7490000,185,151.6,3350,507860
2018,3,20,183,2,2,7490000,175,129.33,3499.86,452637.5
2018,3,20,183,1,1,7490000,50,79.5,3464.15,275399.93
2018,3,20,181,2,1,7490000,21.5,39.75,3400,135150
2018,3,20,181,1,1,7490000,6.5,18.8,3338.43,62762.48
2018,3,20,164,2,2,7490000,260,259,3500,906500
2018,3,20,164,2,1,7490000,68.5,136.5,3450,470925
2018,3,20,164,1,1,7490000,84,209.5,3367.78,705549.91
2018,3,20,160,2,2,7490000,105,90,3350,301500
2018,3,20,152,2,2,7490000,175,148.8,3300,491040
2018,3,20,152,2,1,7490000,8.5,14.4,3350,48240
2018,3,20,152,1,1,7490000,30,53.75,3510.23,188674.86
2018,3,20,99,2,2,7490000,53,43.4,3250,141050
2018,3,20,89,1,1,7490000,75,179.5,3356.96,602574.32
2018,3,20,81,2,1,7490000,54.5,108.9,3400,370260
2018,3,20,81,1,1,7490000,78,265,3371.32,893399.8
2018,3,20,65,2,2,7490000,290,362,3400,1230800
2018,3,20,55,2,1,7490000,47,98.6,3500,345100
2018,3,20,55,1,1,7490000,70,216,3287.96,710199.36
2018,3,20,39,2,1,7490000,69,189.5,3450,653775
2018,3,20,39,1,1,7490000,53,206.5,3521.55,727200.08
2018,3,20,32,2,2,7490000,135,114.5,3400,389300
2018,3,20,16,2,2,7490000,2000,1970,3400,6698000
2018,3,20,16,1,1,7490000,68,123.7,3438.16,425300.39
2018,3,20,11,1,1,7490000,17,31.4,3326.8,104461.65
2018,3,20,4,2,2,7490000,61,50.4,3450,173880
2018,3,20,4,2,1,7490000,27.5,64.6,3450,222870
2018,3,20,4,1,1,7490000,12,33.5,3425.82,114764.97
2018,3,20,570,1,1,7490000,85,254.15,3906.5,992836.98
2018,3,20,565,1,1,7490000,28,81.48,3934.05,320546.39
2018,3,20,561,1,1,7490000,45,131.4,3894.8,511776.72
2018,3,20,555,1,1,7490000,17.5,52.33,3911.83,204706.06
2018,3,20,553,1,1,7490000,52.5,155.93,3910.34,609739.32
2018,3,20,539,1,1,7490000,11,33.55,3896.4,130724.22
2018,3,20,531,1,1,7490000,20,57.2,3962.41,226649.85
2018,3,20,530,1,1,7490000,5.5,16.39,3922,64281.58
2018,3,20,519,1,1,7490000,38,110.96,3875.13,429984.42
2018,3,20,494,1,1,7490000,8.5,25.33,3935.5,99686.22
2018,3,20,483,1,1,7490000,23,66.7,3926.09,261870.2
2018,3,20,452,1,1,7490000,3.5,10.47,3898,40812.06
2018,3,20,426,1,1,7490000,30,86.4,3952.21,341470.94
2018,3,20,409,1,1,7490000,39.5,118.11,3892.05,459690.03
2018,3,20,403,1,1,7490000,6,17.2,3886,66839.2
2018,3,20,399,1,1,7490000,3.75,11.63,3892,45263.96
2018,3,20,398,1,1,7490000,39.5,114.55,3899.36,446671.69
2018,3,20,393,1,1,7490000,8,23.6,3910,92276
2018,3,20,389,1,1,7490000,15,44.85,3900,174915
2018,3,20,388,1,1,7490000,4,11.64,3871,45058.44
2018,3,20,387,1,1,7490000,69,213.9,3891.33,832355.49
2018,3,20,385,1,1,7490000,7,20.09,3945,79255.05
2018,3,20,378,1,1,7490000,57,164.16,3877.92,636599.35
2018,3,20,369,1,1,7490000,32,92.16,3965.75,365483.52
2018,3,20,368,1,1,7490000,5.5,16.34,3890,63562.6
2018,3,20,360,1,1,7490000,19,56.24,3879,218154.96
2018,3,20,358,1,1,7490000,45,129.15,3942.01,509110.59
2018,3,20,342,1,1,7490000,2.5,7.3,3879,28316.7
2018,3,20,338,1,1,7490000,4,11.52,3892,44835.84
2018,3,20,328,1,1,7490000,2.25,6.66,3886.5,25884.09
2018,3,20,315,1,1,7490000,8.25,24.5,3952,96824
2018,3,20,310,1,1,7490000,1.25,3.74,3894.5,14565.43
2018,3,20,301,1,1,7490000,19,57.95,3895.75,225758.71
2018,3,20,295,1,1,7490000,63,186.48,3888.51,725129.34
2018,3,20,294,1,1,7490000,48.25,141.37,3879.85,548494.39
2018,3,20,293,1,1,7490000,3,8.91,3866,34446.06
2018,3,20,284,1,1,7490000,6,17.82,3895,69408.9
2018,3,20,273,1,1,7490000,5.5,15.84,3886,61554.24
2018,3,20,271,1,1,7490000,65,189.8,3882.33,736866.23
2018,3,20,227,1,1,7490000,29,83.81,3890.5,326062.81
2018,3,20,193,1,1,7490000,11,32.78,3925,128661.5
2018,3,20,192,1,1,7490000,2.75,8,3895,31160
2018,3,20,179,1,1,7490000,10.75,31.39,3860,121165.4
2018,3,20,178,1,1,7490000,6.5,18.72,3891,72839.52
2018,3,20,175,1,1,7490000,22.5,67.28,3867.93,260234.33
2018,3,20,174,1,1,7490000,3.25,9.49,3850,36536.5
2018,3,20,150,1,1,7490000,4,11.88,3899,46320.12
2018,3,20,135,1,1,7490000,29.75,88.95,3893.19,346299.25
2018,3,20,132,1,1,7490000,1.75,5.11,3888,19867.68
2018,3,20,123,1,1,7490000,95,275.5,3905.4,1075937.7
2018,3,20,115,1,1,7490000,31,91.14,3891.05,354630.3
2018,3,20,112,1,1,7490000,49,142.1,3900.1,554204.21
2018,3,20,108,1,1,7490000,17,49.47,3890.34,192455.12
2018,3,20,107,1,1,7490000,1.75,5.2,3930,20436
2018,3,20,104,1,1,7490000,2.85,8.15,3889,31695.35
2018,3,20,103,1,1,7490000,3,8.76,3910,34251.6
2018,3,20,102,1,1,7490000,4,11.96,3916,46835.36
2018,3,20,92,1,1,7490000,2,5.8,3900,22620
2018,3,20,91,1,1,7490000,1,2.94,3921,11527.74
2018,3,20,83,1,1,7490000,1.25,3.69,3890,14354.1
2018,3,20,77,1,1,7490000,4.5,13.05,3909.6,51020.28
2018,3,20,72,1,1,7490000,17,49.3,3905,192516.5
2018,3,20,68,1,1,7490000,47,136.3,3895.6,530970.28
2018,3,20,63,1,1,7490000,2.5,7.43,3920,29125.6
2018,3,20,49,1,1,7490000,2,5.82,3900,22698
2018,3,20,48,1,1,7490000,4.5,13.54,3926.16,53160.21
2018,3,20,45,1,1,7490000,1.75,5.18,3910,20253.8
2018,3,20,33,1,1,7490000,3,8.76,3860,33813.6
2018,3,20,23,1,1,7490000,41,119.72,3886.05,465237.91
2018,3,20,13,1,1,7490000,43,126.85,3931.26,498680.33
